timestamp,src_ip,src_port,dst_ip,dst_port,protocol,bytes,tcp_flags,signature_id,signature_desc,payload_trace,http_method,url,http_headers,user_agent,tls_version,sni,dns_query,dns_response,smb_share,smb_action,ssh_user,ssh_result,rdp_user,rdp_result,file_hash,yara_matches,session_id,event_type,label,hop_count,src_asn,src_country
2025-10-02T22:28:28,172.16.7.242,57243,192.168.100.21,22,UDP,949,P,,,,POST,/api/data,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-74019,benign,benign,6,,
2025-10-02T22:36:24,10.0.45.12,28736,192.168.100.15,3306,TCP,1392,,,,,GET,/download,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-96816,benign,benign,7,,
2025-10-02T22:39:48,10.0.50.250,8877,192.168.100.11,22,TCP,1560,P,,,,POST,/download,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,,,,,,,,,,,ben-30757,benign,benign,10,,
2025-10-02T22:42:43,144.244.30.141,33867,192.168.100.19,8080,UDP,456,A,SIG_MALWARE_BEACON,Beaconing behavior to C2 observed,Beaconing behavior to C2 observed -- periodic beacon to C2,,,,Masscan/1.0,,,,,,,,,,,91161dfa3c4ff7d6cdab9f29febb94d5855aa74e,BEACON_SIG,attk-00063,beacon,attack,10,AS30414,SG
2025-10-02T22:44:38,10.0.2.51,15007,192.168.100.16,25,TCP,444,P,,,,POST,/index.php,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",curl/7.68.0,,,,,,,,,,,,,ben-78708,benign,benign,5,,
2025-10-02T22:46:18,192.168.58.120,17678,192.168.100.25,8080,TCP,1423,A,,,,GET,/wp-login.php,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",Mozilla/5.0,,,,,,,,,,,,,ben-75820,benign,benign,2,,
2025-10-02T23:03:11,192.168.39.49,63133,192.168.100.27,123,DNS,537,,,,,,/api/data,,Nmap/7.80,,,api.service.local,A:192.0.2.85,,,,,,,,,ben-22646,benign,benign,7,,
2025-10-02T23:06:02,192.168.49.113,60697,192.168.100.15,8080,HTTP,1626,A,,,,GET,/login,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,,,,,,,,,,,ben-35249,benign,benign,2,,
2025-10-02T23:16:48,192.168.64.34,31335,192.168.100.18,3306,TCP,1558,,,,,GET,/admin,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-33057,benign,benign,1,,
2025-10-02T23:22:01,172.16.11.227,49411,192.168.100.23,123,UDP,1322,P,,,,POST,/,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",curl/7.68.0,,,,,,,,,,,,,ben-83882,benign,benign,1,,
2025-10-02T23:31:48,138.68.137.124,6925,192.168.100.17,8080,TCP,1281,P,SIG_RDP_BRUTE,RDP auth failure sequence,RDP auth failure sequence -- periodic beacon to C2,,,,Mozilla/5.0,,,,,,,,,,,ba6372c1d7ad97dca80a35f2bd8231be2dc3319a,BEACON_SIG,attk-00075,scan,attack,36,AS85895,US
2025-10-02T23:41:22,10.0.50.250,40521,192.168.100.15,80,DNS,893,,,,,,/wp-login.php,,Mozilla/5.0,TLS1.2,cdn.example.com,api.service.local,A:192.0.2.10,,,,,,,,,ben-29492,benign,benign,10,,
2025-10-02T23:57:01,10.0.76.209,7831,192.168.100.25,25,TCP,671,,,,,,/admin,,Masscan/1.0,TLS1.3,example.com,,,,,,,,,,,ben-42690,benign,benign,3,,
2025-10-03T00:03:00,192.168.61.238,37803,192.168.100.10,8080,HTTP,855,A,,,,GET,/wp-login.php,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,,,,,,,,,,,ben-56934,benign,benign,2,,
2025-10-03T00:11:11,86.10.232.137,54761,192.168.100.10,53,DNS,1025,,SIG_DNS_TUNNEL,DNS tunneling pattern detected,DNS tunneling pattern detected,,,,,,,exfil.9f682df245668969bbcd5395bdc2882591eeecde.example.com,NXDOMAIN,,,,,,,,DNS_TUNNEL,attk-00070,brute_force,attack,25,AS48717,NL
2025-10-03T00:17:48,172.16.45.16,6484,192.168.100.21,22,DNS,1578,A,,,,POST,/api/data,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",Masscan/1.0,TLS1.3,cdn.example.com,www.example.com,A:192.0.2.100,,,,,,,,,ben-67924,benign,benign,5,,
2025-10-03T00:22:26,172.16.9.104,32355,192.168.100.25,3306,HTTP,562,A,,,,POST,/login,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-16212,benign,benign,9,,
2025-10-03T00:28:45,10.0.46.136,8240,192.168.100.21,25,DNS,1074,P,,,,POST,/search,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",curl/7.68.0,,,www.example.com,A:192.0.2.4,,,,,,,,,ben-58280,benign,benign,7,,
2025-10-03T00:35:03,10.0.34.87,5308,192.168.100.24,123,HTTP,263,P,,,,GET,/index.php,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",curl/7.68.0,,,,,,,,,,,,,ben-99062,benign,benign,4,,
2025-10-03T00:35:15,172.16.57.145,8082,192.168.100.20,443,DNS,1222,,,,,GET,/admin,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,TLS1.3,example.com,www.example.com,A:192.0.2.157,,,,,,,,,ben-72711,benign,benign,6,,
2025-10-03T00:38:53,86.115.174.45,58147,192.168.100.17,445,SMB,1074,A,SIG_SMB_LATERAL,SMB lateral movement attempt to share,SMB lateral movement attempt to share action=write_file,,,,,,,,,\\192.168.100.15\ADMIN$,write_file,,,,,,,attk-00065,exploit_attempt,attack,4,AS46354,US
2025-10-03T00:46:45,219.34.89.79,6543,192.168.100.17,53,UDP,1127,A,SIG_RDP_BRUTE,RDP auth failure sequence,RDP auth failure sequence -- periodic beacon to C2,,,,curl/7.68.0,,,,,,,,,,,d33745fb32c622a44755464c778e4364db9c0634,BEACON_SIG,attk-00076,lateral_movement,attack,21,AS40875,CN
2025-10-03T00:48:09,10.0.1.77,6272,192.168.100.14,443,TCP,315,P,,,,,/images,,python-requests/2.31.0,TLS1.2,cdn.example.com,,,,,,,,,,,ben-77691,benign,benign,6,,
2025-10-03T00:51:16,14.73.109.75,42059,192.168.100.20,21,TCP,88,S,SIG_SCAN_TCP_SYN,SYN scan: many half-open connections,,,,,curl/7.68.0,,,,,,,,,,,,,attk-00077,brute_force,attack,4,AS64992,FR
2025-10-03T00:54:08,172.16.59.12,55115,192.168.100.21,123,HTTP,117,,,,,GET,/index.php,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",Nmap/7.80,TLS1.3,cdn.example.com,,,,,,,,,,,ben-35088,benign,benign,8,,
2025-10-03T00:56:42,172.16.33.134,64606,192.168.100.17,80,HTTP,1403,P,,,,GET,/admin,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",Mozilla/5.0,,,,,,,,,,,,,ben-14740,benign,benign,9,,
2025-10-03T00:57:21,10.0.19.175,46438,192.168.100.22,443,DNS,1187,A,,,,,/search,,Mozilla/5.0,,,api.service.local,A:192.0.2.194,,,,,,,,,ben-74597,benign,benign,1,,
2025-10-03T01:01:05,172.16.65.74,8562,192.168.100.14,3306,UDP,729,,,,,POST,/login,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",sqlmap/1.6,,,,,,,,,,,,,ben-59284,benign,benign,3,,
2025-10-03T01:04:02,10.0.6.183,52456,192.168.100.24,443,TCP,828,P,,,,GET,/login,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,,,,,,,,,,,ben-36167,benign,benign,10,,
2025-10-03T01:09:29,172.16.70.251,10828,192.168.100.20,123,DNS,2629,P,,,,GET,/api/data,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Nmap/7.80,,,cdn.images,A:192.0.2.96,,,,,,,,,ben-87815,benign,benign,10,,
2025-10-03T01:13:28,172.16.64.5,36500,192.168.100.23,53,HTTP,904,,,,,POST,/images,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Mozilla/5.0,,,,,,,,,,,,,ben-61419,benign,benign,5,,
2025-10-03T01:13:37,192.168.10.74,9956,192.168.100.17,3306,UDP,899,P,,,,POST,,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,,,,,,,,,,,ben-53679,benign,benign,2,,
2025-10-03T01:13:46,192.168.49.113,60163,192.168.52.187,80,HTTP,1496,A,,,,GET,/login,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",curl/7.68.0,,,,,,,,,,,,,ben-97089,benign,benign,6,,
2025-10-03T01:19:49,197.218.83.124,27156,192.168.100.27,80,HTTP,1927,P,SIG_CMD_INJECT,Command injection in HTTP payload,Command injection in HTTP payload || payload: ' OR '1'='1' --,POST,/index.php,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*"", ""Referer"": ""http://mal.example""}",sqlmap/1.6,,,,,,,,,,,,,attk-00078,brute_force,attack,4,AS17942,IN
2025-10-03T01:25:58,172.16.66.49,3688,192.168.100.23,53,HTTP,1101,,,,,GET,/wp-login.php,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",curl/7.68.0,TLS1.3,cdn.example.com,,,,,,,,,,,ben-61544,benign,benign,6,,
2025-10-03T01:42:03,192.168.74.213,56882,192.168.100.28,80,UDP,1731,A,,,,GET,,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-90870,benign,benign,10,,
2025-10-03T01:52:31,192.168.61.12,45697,192.168.100.10,3306,HTTP,1234,A,,,,POST,/api/data,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Masscan/1.0,,,,,,,,,,,,,ben-24783,benign,benign,4,,
2025-10-03T01:55:40,172.16.55.32,63489,192.168.100.28,53,TCP,1572,,,,,GET,,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,TLS1.2,cdn.example.com,,,,,,,,,,,ben-91822,benign,benign,10,,
2025-10-03T02:00:35,88.62.141.119,50385,192.168.100.12,80,HTTP,1457,P,SIG_CMD_INJECT,Command injection in HTTP payload,Command injection in HTTP payload || payload: ' OR '1'='1' --,POST,/index.php,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""*/*"", ""Referer"": ""http://mal.example""}",Mozilla/5.0,,,,,,,,,,,,,attk-00079,brute_force,attack,9,AS96151,CN
2025-10-03T02:03:38,10.0.19.175,20194,192.168.100.16,53,HTTP,1350,A,,,,POST,/images,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Masscan/1.0,TLS1.3,cdn.example.com,,,,,,,,,,,ben-26439,benign,benign,1,,
2025-10-03T02:04:54,172.16.64.207,10826,192.168.100.21,22,UDP,1491,,,,,,/admin,,Nmap/7.80,TLS1.2,example.com,,,,,,,,,,,ben-32976,benign,benign,9,,
2025-10-03T02:07:16,144.155.52.201,5708,192.168.100.18,443,UDP,105,A,SIG_RDP_BRUTE,RDP auth failure sequence,RDP auth failure sequence -- periodic beacon to C2,,,,python-requests/2.31.0,,,,,,,,,,,47fd5576c84add3aceaa6b74b80127b5b79e5d3a,BEACON_SIG,attk-00061,scan,attack,19,AS2341,FR
2025-10-03T02:07:49,192.168.36.212,22445,192.168.100.21,3306,DNS,1010,,,,,GET,,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",curl/7.68.0,,,www.example.com,A:192.0.2.108,,,,,,,,,ben-53256,benign,benign,7,,
2025-10-03T02:13:18,138.68.137.124,32328,192.168.100.21,23,TCP,44,S,SIG_SCAN_TCP_SYN,SYN scan: many half-open connections,,,,,python-requests/2.31.0,,,,,,,,,,,,,attk-00075,brute_force,attack,10,AS24810,BR
2025-10-03T02:14:22,172.16.43.151,53597,192.168.100.26,25,TCP,1195,P,,,,,/admin,,curl/7.68.0,,,,,,,,,,,,,ben-15620,benign,benign,1,,
2025-10-03T02:17:36,144.244.30.141,47419,192.168.100.15,80,HTTP,4932538,P,SIG_EXE_DL,Executable download observed,Executable download observed -- PE file served,GET,/download/malware.exe,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",Mozilla/5.0,TLS1.2,,,,,,,,,,d4cba42417307150de912dfe2f1bb412eca2504c,MALWARE_PE,attk-00080,exploit_attempt,attack,24,AS86990,SG
2025-10-03T02:34:43,23.81.221.174,23311,192.168.100.29,53,DNS,816,,SIG_DNS_TUNNEL,DNS tunneling pattern detected,DNS tunneling pattern detected,,,,,,,exfil.ae694b0755cd5eed5886ec4d8e658bde9639331d.example.com,A:1.2.3.4,,,,,,,,DNS_TUNNEL,attk-00064,scan,attack,31,AS11920,RU
2025-10-03T02:34:53,192.168.11.94,57934,192.168.100.26,22,UDP,850,,,,,GET,/login,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",Masscan/1.0,TLS1.2,cdn.example.com,,,,,,,,,,,ben-93932,benign,benign,10,,
2025-10-03T02:35:42,172.16.26.123,42072,192.168.100.19,80,UDP,1462,A,,,,,/login,,curl/7.68.0,,,,,,,,,,,,,ben-90513,benign,benign,6,,
2025-10-03T02:37:29,172.16.73.94,59472,192.168.100.14,53,DNS,97,P,,,,,/images,,curl/7.68.0,,,api.service.local,A:192.0.2.124,,,,,,,,,ben-13038,benign,benign,1,,
2025-10-03T02:51:42,138.68.137.124,12107,192.168.100.29,53,DNS,884,,SIG_DNS_TUNNEL,DNS tunneling pattern detected,DNS tunneling pattern detected,,,,,,,exfil.30222b26c6fe9abd40484df71711d3031a28c6bf.example.com,A:1.2.3.4,,,,,,,,DNS_TUNNEL,attk-00075,data_exfiltration,attack,23,AS63703,IN
2025-10-03T03:03:40,215.168.42.149,13095,192.168.100.29,80,HTTP,2002,P,SIG_HTTP_SQLI,SQL injection pattern in parameter,SQL injection pattern in parameter || payload: ' OR '1'='1' --,POST,/,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""*/*"", ""Referer"": ""http://mal.example""}",curl/7.68.0,,,,,,,,,,,,,attk-00081,lateral_movement,attack,11,AS68952,NL
2025-10-03T03:04:33,10.0.37.70,23843,192.168.100.19,443,TCP,1548,A,,,,GET,/index.php,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",curl/7.68.0,TLS1.2,cdn.example.com,,,,,,,,,,,ben-12709,benign,benign,9,,
2025-10-03T03:24:24,172.16.70.251,29947,192.168.100.19,123,TCP,1738,,,,,POST,,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-53714,benign,benign,7,,
2025-10-03T03:31:21,192.168.17.150,11902,192.168.100.13,123,HTTP,1559,A,,,,POST,/admin,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,,,,,,,,,,,ben-22249,benign,benign,7,,
2025-10-03T03:35:14,10.0.5.159,6872,192.168.100.12,123,DNS,967,A,,,,POST,/download,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",Mozilla/5.0,,,api.service.local,A:192.0.2.137,,,,,,,,,ben-26221,benign,benign,7,,
2025-10-03T03:48:39,215.168.42.149,36603,192.168.100.16,53,DNS,1687,,SIG_DNS_TUNNEL,DNS tunneling pattern detected,DNS tunneling pattern detected,,,,,,,exfil.01eebb18768df62af78c266abbfd0a39920891da.example.com,A:1.2.3.4,,,,,,,,DNS_TUNNEL,attk-00081,data_exfiltration,attack,15,AS39241,NL
2025-10-03T03:59:17,105.64.255.7,9734,192.168.100.10,80,UDP,193,P,SIG_RDP_BRUTE,RDP auth failure sequence,RDP auth failure sequence -- periodic beacon to C2,,,,Masscan/1.0,,,,,,,,,,,7df215088b1441c514e7789f44ac9d2ddcac143e,BEACON_SIG,attk-00082,exploit_attempt,attack,25,AS17875,SG
2025-10-03T04:01:46,10.0.68.121,4671,192.168.100.22,3306,UDP,1393,,,,,POST,/wp-login.php,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",Masscan/1.0,TLS1.3,example.com,,,,,,,,,,,ben-75219,benign,benign,10,,
2025-10-03T04:07:06,28.146.62.10,17412,192.168.100.22,80,HTTP,107052,P,SIG_EXFIL_HTTP,POST exfiltration with encoded payload,POST exfiltration with encoded payload -- base64 payload chunk,POST,/upload,"{""User-Agent"": ""Mozilla/5.0"", ""Content-Type"": ""application/octet-stream""}",Mozilla/5.0,TLS1.2,malicious.example.com,,,,,,,,,54c9b71df7416a9c440957ec9ed6336574844ebf,EXFIL_PATTERN,attk-00043,brute_force,attack,29,AS91375,SG
2025-10-03T04:12:19,192.168.53.179,61626,192.168.100.19,25,UDP,496,P,,,,,/search,,sqlmap/1.6,TLS1.2,cdn.example.com,,,,,,,,,,,ben-52950,benign,benign,6,,
2025-10-03T04:14:18,192.168.57.192,24462,192.168.100.12,22,HTTP,1625,A,,,,,/wp-login.php,,curl/7.68.0,,,,,,,,,,,,,ben-31129,benign,benign,6,,
2025-10-03T04:15:17,172.16.11.55,41075,192.168.100.10,443,TCP,270,A,,,,GET,/images,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-86493,benign,benign,7,,
2025-10-03T04:18:26,192.168.18.111,51064,192.168.100.21,123,DNS,1455,,,,,,/api/data,,curl/7.68.0,TLS1.3,example.com,api.service.local,A:192.0.2.72,,,,,,,,,ben-66866,benign,benign,2,,
2025-10-03T04:19:57,192.168.16.37,1842,192.168.100.22,3306,HTTP,1412,P,,,,GET,/wp-login.php,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-69119,benign,benign,2,,
2025-10-03T04:22:09,172.16.53.1,32696,192.168.100.14,123,HTTP,1324,P,,,,POST,/,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,TLS1.2,example.com,,,,,,,,,,,ben-28396,benign,benign,7,,
2025-10-03T04:37:34,14.73.109.75,14318,192.168.100.16,443,UDP,1273,A,SIG_MALWARE_BEACON,Beaconing behavior to C2 observed,Beaconing behavior to C2 observed -- periodic beacon to C2,,,,Nmap/7.80,,,,,,,,,,,5528c274b740f8098d68722914b848eba9c1dc7e,BEACON_SIG,attk-00077,lateral_movement,attack,13,AS94182,NL
2025-10-03T04:40:39,98.14.74.213,64728,192.168.100.17,445,SMB,3734,A,SIG_SMB_LATERAL,SMB lateral movement attempt to share,SMB lateral movement attempt to share action=write_file,,,,,,,,,\\192.168.100.15\ADMIN$,write_file,,,,,,,attk-00083,beacon,attack,10,AS69634,BR
2025-10-03T04:46:25,215.168.42.149,45905,192.168.100.23,8080,HTTP,651,P,SIG_RDP_BRUTE,RDP auth failure sequence,RDP auth failure sequence -- periodic beacon to C2,,,,Nmap/7.80,,,,,,,,,,,9703a11613bfbb8eba0db09247f2566a35a267a8,BEACON_SIG,attk-00084,lateral_movement,attack,26,AS30663,DE
2025-10-03T04:48:28,192.168.53.179,64552,192.168.100.18,80,DNS,727,,,,,POST,/images,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,api.service.local,A:192.0.2.55,,,,,,,,,ben-71244,benign,benign,6,,
2025-10-03T05:15:55,10.0.42.223,33084,192.168.100.19,25,UDP,1572,,,,,,/images,,curl/7.68.0,TLS1.3,cdn.example.com,,,,,,,,,,,ben-39494,benign,benign,8,,
2025-10-03T05:21:17,192.168.7.81,43846,192.168.100.29,80,DNS,326,,,,,POST,/download,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",curl/7.68.0,,,cdn.images,A:192.0.2.195,,,,,,,,,ben-60711,benign,benign,10,,
2025-10-03T05:22:23,10.0.45.12,52454,192.168.100.10,80,UDP,1584,A,,,,POST,/api/data,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",curl/7.68.0,,,,,,,,,,,,,ben-28644,benign,benign,1,,
2025-10-03T05:22:54,10.0.0.55,32009,192.168.100.19,53,DNS,1174,,,,,GET,/wp-login.php,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",Nmap/7.80,TLS1.2,example.com,api.service.local,A:192.0.2.60,,,,,,,,,ben-36776,benign,benign,4,,
2025-10-03T05:37:14,192.168.56.230,53282,192.168.100.29,80,TCP,1775,A,,,,GET,/admin,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,,,,,,,,,,,ben-33081,benign,benign,2,,
2025-10-03T05:51:43,172.16.33.221,45996,192.168.100.20,22,DNS,1180,,,,,GET,/index.php,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,api.service.local,A:192.0.2.177,,,,,,,,,ben-51371,benign,benign,9,,
2025-10-03T05:56:34,192.168.8.4,43620,192.168.100.28,25,DNS,2326,A,,,,GET,,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,cdn.images,A:192.0.2.175,,,,,,,,,ben-62519,benign,benign,1,,
2025-10-03T05:56:39,172.16.5.130,55992,192.168.100.16,3306,UDP,380,A,,,,,/login,,Nmap/7.80,,,,,,,,,,,,,ben-29700,benign,benign,8,,
2025-10-03T05:57:56,172.16.55.32,1563,192.168.100.27,22,TCP,1466,P,,,,GET,,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",Mozilla/5.0,,,,,,,,,,,,,ben-14443,benign,benign,1,,
2025-10-03T06:06:01,23.81.221.174,27909,192.168.100.18,22,SSH,640,P,SIG_SSH_BRUTE,Multiple failed SSH auth attempts,ssh auth failure sequence,,,,Nmap/7.80,,,,,,,root,failed,,,,,attk-00085,beacon,attack,18,AS40718,BR
2025-10-03T06:16:26,192.168.7.81,41049,192.168.100.10,8080,UDP,419,,,,,POST,/images,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",Masscan/1.0,,,,,,,,,,,,,ben-53667,benign,benign,10,,
2025-10-03T06:19:27,10.0.55.116,65160,192.168.100.18,3306,DNS,951,A,,,,,/,,curl/7.68.0,TLS1.3,cdn.example.com,cdn.images,A:192.0.2.148,,,,,,,,,ben-23484,benign,benign,2,,
2025-10-03T06:21:44,88.62.141.119,15130,192.168.100.22,80,HTTP,188021,P,SIG_EXFIL_HTTP,POST exfiltration with encoded payload,POST exfiltration with encoded payload -- base64 payload chunk,POST,/upload,"{""User-Agent"": ""Mozilla/5.0"", ""Content-Type"": ""application/octet-stream""}",Mozilla/5.0,TLS1.2,malicious.example.com,,,,,,,,,1f8542428815c7dcffdd13b22d14403c16cd1a9c,EXFIL_PATTERN,attk-00086,beacon,attack,18,AS22311,FR
2025-10-03T06:23:20,172.16.29.224,26752,192.168.100.29,3306,DNS,1559,P,,,,POST,/admin,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",curl/7.68.0,TLS1.2,example.com,api.service.local,A:192.0.2.10,,,,,,,,,ben-26559,benign,benign,9,,
2025-10-03T06:23:57,192.168.10.147,25501,192.168.100.27,123,UDP,1477,P,,,,GET,,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",Masscan/1.0,,,,,,,,,,,,,ben-12412,benign,benign,6,,
2025-10-03T06:24:34,10.0.76.209,27624,192.168.100.28,8080,TCP,2495,P,,,,,/admin,,curl/7.68.0,,,,,,,,,,,,,ben-75118,benign,benign,7,,
2025-10-03T06:39:49,87.83.212.189,19493,192.168.100.13,443,UDP,421,P,SIG_RDP_BRUTE,RDP auth failure sequence,RDP auth failure sequence -- periodic beacon to C2,,,,Masscan/1.0,,,,,,,,,,,bd8c354a4eb256b3961556cbc104046119e04464,BEACON_SIG,attk-00045,brute_force,attack,13,AS18482,US
2025-10-03T06:48:05,10.0.58.106,5591,172.16.45.191,443,TCP,794,P,,,,POST,/download,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",Mozilla/5.0,,,,,,,,,,,,,ben-66040,benign,benign,6,,
2025-10-03T06:48:59,10.0.2.51,50309,192.168.100.24,22,TCP,1940,A,,,,,/api/data,,Nmap/7.80,TLS1.3,cdn.example.com,,,,,,,,,,,ben-35095,benign,benign,6,,
2025-10-03T06:50:09,10.0.68.121,16302,192.168.100.23,22,HTTP,861,P,,,,,/images,,Masscan/1.0,,,,,,,,,,,,,ben-78215,benign,benign,3,,
2025-10-03T06:55:28,192.168.53.179,1558,192.168.100.24,3306,TCP,549,P,,,,,/download,,sqlmap/1.6,,,,,,,,,,,,,ben-15288,benign,benign,5,,
2025-10-03T07:02:42,192.168.17.105,1525,192.168.100.21,25,DNS,176,A,,,,POST,/wp-login.php,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",Masscan/1.0,,,api.service.local,A:192.0.2.11,,,,,,,,,ben-99367,benign,benign,2,,
2025-10-03T07:11:01,192.168.10.147,16955,192.168.100.24,8080,TCP,1153,A,,,,GET,/search,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",sqlmap/1.6,,,,,,,,,,,,,ben-59182,benign,benign,6,,
2025-10-03T07:11:55,172.16.33.134,2361,192.168.100.13,443,TCP,675,P,,,,,/download,,sqlmap/1.6,,,,,,,,,,,,,ben-62400,benign,benign,5,,
2025-10-03T07:32:38,219.34.89.79,21623,192.168.100.20,8080,HTTP,1265,A,SIG_MALWARE_BEACON,Beaconing behavior to C2 observed,Beaconing behavior to C2 observed -- periodic beacon to C2,,,,sqlmap/1.6,,,,,,,,,,,9896c33c49123942fd5e270140b3700db313a406,BEACON_SIG,attk-00076,brute_force,attack,31,AS59849,IN
2025-10-03T07:33:55,172.16.60.18,59049,192.168.100.15,8080,TCP,1633,A,,,,GET,/api/data,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",curl/7.68.0,,,,,,,,,,,,,ben-14288,benign,benign,8,,
2025-10-03T07:38:22,10.0.42.223,52623,192.168.100.20,22,TCP,670,,,,,POST,/wp-login.php,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Mozilla/5.0,TLS1.2,example.com,,,,,,,,,,,ben-15688,benign,benign,6,,
2025-10-03T07:42:48,172.16.33.134,56496,192.168.100.15,123,UDP,706,P,,,,GET,/api/data,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,,,,,,,,,,,ben-88391,benign,benign,4,,
2025-10-03T07:59:55,23.81.221.174,27652,192.168.100.26,80,HTTP,1139879,P,SIG_EXE_DL,Executable download observed,Executable download observed -- PE file served,GET,/download/malware.exe,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",Mozilla/5.0,TLS1.2,,,,,,,,,,0737c555cfd6801b8bb29e29e6aeb47b418349e7,MALWARE_PE,attk-00087,lateral_movement,attack,6,AS29627,RU
2025-10-03T08:05:16,144.244.30.141,6296,192.168.100.23,22,SSH,221,P,SIG_SSH_BRUTE,Multiple failed SSH auth attempts,ssh auth failure sequence,,,,Mozilla/5.0,,,,,,,ubuntu,failed,,,,,attk-00088,scan,attack,12,AS74453,DE
