timestamp,flow_id,src_ip,src_ip_v6,src_port,src_asn,src_country,src_reverse_dns,dst_ip,dst_port,protocol,pkts,bytes,duration_ms,ttl,tcp_seq,tcp_ack,tcp_window,tcp_flags,tls_issuer,tls_subject,cert_serial,cert_valid_from,cert_valid_to,http_method,http_url,http_headers,http_status,user_agent,dns_query,dns_response,smb_action,ssh_user,ssh_result,rdp_user,rdp_result,yara_matches,file_hash,payload_snippet_base64,extracted_iocs,signature_id,attack_type,session_id,label,hop_count,geo_lat,geo_lon,device_fingerprint,process,user,reverse_dns_dst,pcap_reference
2025-09-26T23:47:50.633,0a083738c800,172.16.147.196,,63354,,,,10.10.50.37,443,HTTP,112,21952,276,41,4126845195,2247325612,49432,,,,,,,GET,/home,"{""User-Agent"": ""Mozilla/5.0 (Macintosh)"", ""Accept"": ""text/html""}",301,Nmap/7.80,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-775757,benign,1,,,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""92.0""}",curl,user,host-10-10-50-37.honeypot.local,e3687ee4ca61
2025-09-26T23:48:40.147,542196f841d2,142.127.81.170,,47129,AS88185,DE,host-142-127-81-170.attacker.example,10.10.50.10,53,TLS,1093,929050,5806,85,2039698327,2485641650,46437,R,,,,,,,,,,,,,,,,,,,,periodic beacon to C2,"{""domains"": [], ""emails"": [], ""ips"": [""200.100.142.126""], ""files"": []}",SIG_MALWARE_BEACON,beacon,ATTK-000484,attack,58,56.285066,-67.197428,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""38.0""}",curl,root,host-10-10-50-10.honeypot.local,6b2b23bba1f2
2025-09-26T23:49:50.790,f9e48513252f,59.89.193.98,,2747,AS67422,US,host-59-89-193-98.attacker.example,10.10.50.56,80,HTTP,142,33796,1217,30,3948430125,1881706712,45892,S,,,,,,GET,/api/v1/item?id=' OR '1'='1' --,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""*/*""}",,sqlmap/1.6,,,,,,,,,,SQLi payload fragment: ' OR '1'='1' --,"{""domains"": [""steal-data.org""], ""emails"": [], ""ips"": [], ""files"": []}",SIG_HTTP_SQLI,http_sqli,ATTK-000485,attack,60,-26.294131,154.539231,"{""os"": ""iOS"", ""browser"": ""None"", ""version"": ""30.0""}",cmd.exe,user,host-10-10-50-56.honeypot.local,c809f526fe9a
2025-09-26T23:52:27.139,37c4ade40ecd,54.75.30.2,,39795,AS97723,JP,host-54-75-30-2.attacker.example,10.10.50.47,22,SSH,1047,1355865,2202,31,103670111,1202176675,43302,SA,,,,,,,,,,,,,,ubuntu,failed,,,,,ssh auth attempts,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SSH_BRUTE,ssh_bruteforce,ATTK-000486,attack,27,-26.335425,-160.665934,"{""os"": ""Windows"", ""browser"": ""Firefox"", ""version"": ""82.0""}",masscan,service,host-10-10-50-47.honeypot.local,ef4203c21e03
2025-09-27T00:07:29.814,a95317a1d03b,172.16.151.215,,60074,,,,192.168.135.168,123,TLS,32,6496,113,94,2077059191,13669713,23438,A,,,,,,GET,/api,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-626146,benign,8,,,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""10.0""}",scp,user,host-192-168-135-168.honeypot.local,1ecba87f9509
2025-09-27T00:08:14.202,e606c5b6616e,10.0.164.226,,35576,,,,10.10.50.42,22,TCP,21,5166,183,120,4083916571,2738421248,48145,PA,,,,,,,/api,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",301,curl/7.68.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-163159,benign,1,,,"{""os"": ""macOS"", ""browser"": ""Firefox"", ""version"": ""11.0""}",chrome,www-data,host-10-10-50-42.honeypot.local,310ebc2e50bb
2025-09-27T00:10:13.303,1fedccd12bc4,192.168.39.218,,61748,,,,10.10.50.11,25,TCP,120,87120,659,100,1686894511,2778777563,48527,PA,,,,,,POST,/images,"{""User-Agent"": ""WinHTTP/1.0"", ""Accept"": ""text/html""}",500,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-954792,benign,2,,,"{""os"": ""Linux"", ""browser"": ""Safari"", ""version"": ""21.0""}",curl,www-data,host-10-10-50-11.honeypot.local,ec0448c70941
2025-09-27T00:10:19.084,f747d76eb90a,172.16.102.90,,6718,,,,10.10.50.18,443,ICMP,12,4728,635,115,1772836101,318861190,53321,A,,,,,,POST,/home,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Accept"": ""text/html""}",200,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-200571,benign,6,,,"{""os"": ""Linux"", ""browser"": ""Safari"", ""version"": ""47.0""}",ssh,service,host-10-10-50-18.honeypot.local,673aa65915df
2025-09-27T00:10:23.496,9f8c46d8afa4,10.0.124.34,,61701,,,,10.10.50.54,123,HTTP,73,44092,37,127,981387861,3796547827,42132,A,,,,,,POST,/api,"{""User-Agent"": ""Mozilla/5.0 (Macintosh)"", ""Accept"": ""text/html""}",301,WinHTTP/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-747389,benign,6,,,"{""os"": ""Windows"", ""browser"": ""Firefox"", ""version"": ""62.0""}",firefox,user,host-10-10-50-54.honeypot.local,80743ba2cb51
2025-09-27T00:12:38.527,4afc4e7bb16f,200.100.142.126,,18198,AS77960,RU,host-200-100-142-126.attacker.example,10.10.50.28,445,SMB,1083,1053759,2665,20,2156935176,667833540,20771,FA,,,,,,,,,,,,,write_file,,,,,,,SMB lateral action: write_file,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SMB_LATERAL,smb_lateral,ATTK-000487,attack,54,8.537741,80.064754,"{""os"": ""iOS"", ""browser"": ""None"", ""version"": ""35.0""}",cmd.exe,root,host-10-10-50-28.honeypot.local,0fbd48979bd3
2025-09-27T00:13:20.261,5726aecdb1d5,192.168.166.202,,1960,,,,10.10.50.55,8080,DNS,94,100674,43,73,2804955956,611840764,45424,A,,,,,,GET,/,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",,curl/7.68.0,api.service.local,A:192.0.2.15,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-631168,benign,9,,,"{""os"": ""Linux"", ""browser"": ""Safari"", ""version"": ""57.0""}",chrome,user,host-10-10-50-55.honeypot.local,fc6f71be92eb
2025-09-27T00:13:25.006,89a3a77ba33e,194.203.255.211,,9879,AS77280,IN,host-194-203-255-211.attacker.example,10.10.50.43,445,TLS,1069,202041,260,124,395153965,779859339,55536,SA,,,,,,,,,,,,,,,,,,,,periodic beacon to C2,"{""domains"": [], ""emails"": [], ""ips"": [""201.35.244.17""], ""files"": []}",SIG_MALWARE_BEACON,beacon,ATTK-000488,attack,48,-41.140399,48.877921,"{""os"": ""Android"", ""browser"": ""curl"", ""version"": ""19.0""}",sqlmap,service,host-10-10-50-43.honeypot.local,934daa1c5775
2025-09-27T00:22:34.837,f77e77e54d80,172.16.25.103,,65292,,,,10.10.50.41,53,ICMP,57,69483,57,33,3270463297,1804679385,56111,A,,,,,,POST,/api,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",301,WinHTTP/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-560230,benign,6,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""3.0""}",scp,user,host-10-10-50-41.honeypot.local,d270738d58d5
2025-09-27T00:23:35.224,2d1981e9d6be,192.168.13.55,,38522,,,,10.10.50.18,53,UDP,83,47310,392,63,598516259,3950386602,6797,A,,,,,,GET,/login,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",200,Nmap/7.80,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-750105,benign,3,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""31.0""}",firefox,user,host-10-10-50-18.honeypot.local,989704e3e2d8
2025-09-27T00:29:05.546,4c840d1769b9,59.89.193.98,,34830,AS55878,UA,host-59-89-193-98.attacker.example,10.10.50.42,3389,TLS,891,1138698,1466,92,2919184741,1485975737,9460,SA,,,,,,,,,,,,,,,,,,,,periodic beacon to C2,"{""domains"": [], ""emails"": [], ""ips"": [""29.92.87.203""], ""files"": []}",SIG_MALWARE_BEACON,beacon,ATTK-000489,attack,24,15.29965,63.958068,"{""os"": ""FreeBSD"", ""browser"": ""curl"", ""version"": ""82.0""}",powershell.exe,www-data,host-10-10-50-42.honeypot.local,cebdcd503a0b
2025-09-27T00:32:32.228,f37d87dda7d9,172.16.131.244,,24088,,,,10.10.50.38,80,TCP,49,65121,249,103,1427743808,3662243016,14285,PA,,,,,,POST,/status,"{""User-Agent"": ""Mozilla/5.0 (Macintosh)"", ""Accept"": ""text/html""}",200,WinHTTP/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-714716,benign,7,,,"{""os"": ""macOS"", ""browser"": ""Safari"", ""version"": ""92.0""}",scp,user,host-10-10-50-38.honeypot.local,1328c22b39dd
2025-09-27T00:35:43.287,3fb143120a44,192.168.92.26,,42740,,,,10.10.50.26,53,ICMP,75,56325,409,92,3910910411,1085451399,65045,A,,,,,,,/api,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Accept"": ""text/html""}",301,Mozilla/5.0 (Windows NT 10.0; Win64; x64),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-466075,benign,8,,,"{""os"": ""macOS"", ""browser"": ""Safari"", ""version"": ""38.0""}",chrome,service,host-10-10-50-26.honeypot.local,8b84999c69ef
2025-09-27T00:36:30.290,9f9adb52fa85,192.168.8.26,,60748,,,,10.10.50.14,80,DNS,48,11856,206,61,613768271,1392160655,55794,PA,,,,,,POST,/,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Accept"": ""text/html""}",200,Masscan/1.0,api.service.local,A:192.0.2.62,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-799974,benign,9,,,"{""os"": ""Windows"", ""browser"": ""Chrome"", ""version"": ""95.0""}",scp,www-data,host-10-10-50-14.honeypot.local,bcccc77db7c3
2025-09-27T00:36:42.467,f9d76fb781f2,172.16.146.164,,32757,,,,10.10.50.51,443,TLS,106,149566,394,119,4241753639,1608690411,14623,PA,,,,,,,/,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",,WinHTTP/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-609547,benign,4,,,"{""os"": ""macOS"", ""browser"": ""Safari"", ""version"": ""57.0""}",curl,www-data,host-10-10-50-51.honeypot.local,fe3f40646146
2025-09-27T00:37:35.925,f341ca6b4817,172.16.46.31,,29349,,,,10.10.50.57,3306,HTTP,57,46284,116,42,473648226,2740132814,26347,PA,,,,,,POST,/login,"{""User-Agent"": ""WinHTTP/1.0"", ""Accept"": ""text/html""}",200,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-392230,benign,8,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""41.0""}",curl,www-data,host-10-10-50-57.honeypot.local,b2f6f3e3bfb4
2025-09-27T00:40:44.033,ac14b8c06ed2,172.16.47.49,,44601,,,,10.10.50.49,3306,TLS,105,113295,164,115,2914480690,3470021692,24472,A,,,,,,POST,/api,"{""User-Agent"": ""Mozilla/5.0 (Macintosh)"", ""Accept"": ""text/html""}",,sqlmap/1.6,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-639145,benign,4,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""62.0""}",firefox,service,host-10-10-50-49.honeypot.local,7ed122e19ebf
2025-09-27T00:44:48.326,fb2c2ccd6237,166.86.23.130,,22378,AS75147,BR,host-166-86-23-130.attacker.example,10.10.50.35,53,HTTP,452,88592,2415,94,2169664340,4038945421,59060,RA,,,,,,POST,/upload,,,Mozilla/5.0,,,,,,,,EXFIL_PATTERN,f242c70cf3ad3c7ba816,U0VDUkVUX0RBVEFfMzAxMg==,"{""domains"": [""mal-c2.net""], ""emails"": [], ""ips"": [], ""files"": [""f242c70cf3ad3c7ba816""]}",SIG_EXFIL_HTTP,exfil_http,ATTK-000467,attack,37,10.996661,-54.774733,"{""os"": ""FreeBSD"", ""browser"": ""Firefox"", ""version"": ""95.0""}",powershell.exe,service,host-10-10-50-35.honeypot.local,83733589b739
2025-09-27T00:47:05.221,80bdd985fecb,172.16.28.209,,5169,,,,10.10.50.32,123,TLS,71,99826,78,94,3954228923,2998540734,53840,PA,,,,,,GET,/api,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",404,sqlmap/1.6,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-238435,benign,8,,,"{""os"": ""macOS"", ""browser"": ""Safari"", ""version"": ""35.0""}",ssh,www-data,host-10-10-50-32.honeypot.local,48827edb12e3
2025-09-27T00:50:39.039,654f7a6c0705,118.213.206.24,,55638,AS34519,RU,host-118-213-206-24.attacker.example,10.10.50.35,80,HTTP,651,668577,1173,65,535354297,3284918136,59141,PA,,,,,,POST,/api/run,"{""User-Agent"": ""curl/7.68.0"", ""Content-Type"": ""application/json""}",,,,,,,,,,,,system('cat /etc/passwd'),"{""domains"": [""bad.example""], ""emails"": [], ""ips"": [], ""files"": []}",SIG_CMD_INJECT,rce,ATTK-000490,attack,50,44.486205,-18.431436,"{""os"": ""Windows"", ""browser"": ""None"", ""version"": ""56.0""}",masscan,root,host-10-10-50-35.honeypot.local,1c695b1b9a12
2025-09-27T00:51:18.826,3dbc0b3c311b,118.213.206.24,,6493,AS3741,IN,host-118-213-206-24.attacker.example,10.10.50.53,123,HTTP,1144,924352,145,88,1098852649,955041458,65452,PA,,,,,,POST,/upload,,,Mozilla/5.0,,,,,,,,EXFIL_PATTERN,57492d980d38c7d10b4c,U0VDUkVUX0RBVEFfMzAxNQ==,"{""domains"": [""mal-c2.net""], ""emails"": [], ""ips"": [], ""files"": [""57492d980d38c7d10b4c""]}",SIG_EXFIL_HTTP,exfil_http,ATTK-000491,attack,21,24.019411,-39.794228,"{""os"": ""FreeBSD"", ""browser"": ""Chrome"", ""version"": ""98.0""}",curl,www-data,host-10-10-50-53.honeypot.local,1e722f9427c2
2025-09-27T00:54:30.337,b2482be9dc51,10.0.111.205,,31753,,,,10.10.50.30,3306,HTTP,57,39501,264,79,1429954650,2331287951,52235,,,,,,,,/login,"{""User-Agent"": ""Mozilla/5.0 (Macintosh)"", ""Accept"": ""text/html""}",404,WinHTTP/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-211644,benign,10,,,"{""os"": ""macOS"", ""browser"": ""Safari"", ""version"": ""41.0""}",wget,www-data,host-10-10-50-30.honeypot.local,cab5ab507243
2025-09-27T00:55:09.955,1e50a4055663,187.192.53.10,,59746,AS77580,DE,host-187-192-53-10.attacker.example,10.10.50.48,445,HTTP,830,794310,625,104,3881544410,4193058,38616,R,,,,,,POST,/upload,,,Mozilla/5.0,,,,,,,,EXFIL_PATTERN,a1cf9f51378f2379040f,U0VDUkVUX0RBVEFfMzAxNw==,"{""domains"": [""steal-data.org""], ""emails"": [], ""ips"": [], ""files"": [""a1cf9f51378f2379040f""]}",SIG_EXFIL_HTTP,exfil_http,ATTK-000482,attack,11,2.343711,6.749557,"{""os"": ""iOS"", ""browser"": ""Firefox"", ""version"": ""61.0""}",python,service,host-10-10-50-48.honeypot.local,4bc2221eee41
2025-09-27T00:55:13.562,739973b8857d,192.168.161.58,,37500,,,,10.10.50.10,80,TLS,12,3672,455,78,285561471,1160510320,65301,PA,,,,,,POST,/home,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",301,Nmap/7.80,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-239485,benign,1,,,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""14.0""}",curl,service,host-10-10-50-10.honeypot.local,48f7794b1b53
2025-09-27T00:55:44.882,089484669236,172.16.135.220,,27890,,,,10.10.50.15,443,UDP,28,41804,192,107,1296028004,1306846278,28524,PA,,,,,,,/status,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",301,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-790450,benign,8,,,"{""os"": ""macOS"", ""browser"": ""Firefox"", ""version"": ""48.0""}",scp,user,host-10-10-50-15.honeypot.local,4a5da96a9778
2025-09-27T00:57:06.196,f464ab60c8ed,10.0.39.75,,13435,,,,172.16.96.235,25,TCP,86,78690,65,66,1466642478,404235529,45583,A,,,,,,POST,/login,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",301,WinHTTP/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-529861,benign,5,,,"{""os"": ""Linux"", ""browser"": ""Safari"", ""version"": ""25.0""}",firefox,service,host-172-16-96-235.honeypot.local,705f2a628522
2025-09-27T01:02:18.669,16e4a91c3004,95.50.162.208,,25459,AS49373,NL,host-95-50-162-208.attacker.example,10.10.50.31,22,SSH,1144,1113112,133,97,3653800348,1511041762,57171,PA,,,,,,,,,,,,,,ec2-user,failed,,,,,ssh auth attempts,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SSH_BRUTE,ssh_bruteforce,ATTK-000403,attack,55,-7.235655,117.691283,"{""os"": ""Android"", ""browser"": ""None"", ""version"": ""8.0""}",sqlmap,user,host-10-10-50-31.honeypot.local,21752b73c43a
2025-09-27T01:03:46.494,a0d694ad994f,10.0.163.202,,35227,,,,10.10.50.18,53,DNS,98,101234,195,127,668765217,1888425414,19815,A,,,,,,GET,/status,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",,curl/7.68.0,www.example.com,A:192.0.2.15,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-818665,benign,1,,,"{""os"": ""Linux"", ""browser"": ""Safari"", ""version"": ""12.0""}",curl,service,host-10-10-50-18.honeypot.local,e8e75fac6903
2025-09-27T01:04:11.193,42c5da5334a3,192.168.129.135,,33406,,,,10.10.50.43,25,DNS,38,28766,143,62,1596220739,2426759952,5466,A,,,,,,,/home,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Accept"": ""text/html""}",301,curl/7.68.0,api.service.local,A:192.0.2.29,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-764341,benign,5,,,"{""os"": ""Linux"", ""browser"": ""Chrome"", ""version"": ""35.0""}",firefox,user,host-10-10-50-43.honeypot.local,922520430492
2025-09-27T01:04:25.422,3a9329e9b7e2,10.0.33.142,,5070,,,,10.10.50.25,443,TLS,10,3680,47,104,3663702214,156046077,25231,,,,,,,GET,/images,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",200,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-727531,benign,7,,,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""79.0""}",curl,www-data,host-10-10-50-25.honeypot.local,49f88df74902
2025-09-27T01:05:28.222,41da474cc2d7,192.168.0.12,,37158,,,,10.10.50.24,123,DNS,55,18700,792,69,812796762,356927877,32485,PA,,,,,,,/images,"{""User-Agent"": ""Mozilla/5.0 (Macintosh)"", ""Accept"": ""text/html""}",,Masscan/1.0,api.service.local,A:192.0.2.196,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-805835,benign,7,,,"{""os"": ""Linux"", ""browser"": ""Safari"", ""version"": ""51.0""}",firefox,www-data,host-10-10-50-24.honeypot.local,6db9a39f86ac
2025-09-27T01:07:49.615,1b9483ecbc0d,10.0.110.225,,47155,,,,10.10.50.13,25,HTTP,78,51402,42,74,1573282648,705003836,23354,A,,,,,,POST,/images,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-101660,benign,8,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""48.0""}",scp,user,host-10-10-50-13.honeypot.local,dcb0894507d5
2025-09-27T01:11:54.269,be26dbc2113d,192.168.65.111,,59774,,,,10.10.50.37,22,ICMP,26,10972,273,65,3253937965,1508850828,25773,A,,,,,,,/home,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",404,WinHTTP/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-614528,benign,4,,,"{""os"": ""macOS"", ""browser"": ""Safari"", ""version"": ""95.0""}",ssh,service,host-10-10-50-37.honeypot.local,afbeb8673710
2025-09-27T01:12:03.498,e6343ae77034,192.168.142.168,,33155,,,,10.10.50.19,123,TLS,22,20284,127,88,1514634467,2524797842,51524,,,,,,,GET,/login,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",,curl/7.68.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-276072,benign,7,,,"{""os"": ""Linux"", ""browser"": ""Safari"", ""version"": ""89.0""}",curl,www-data,host-10-10-50-19.honeypot.local,7f3c75328014
2025-09-27T01:18:04.438,12cdd5656377,115.88.55.159,,31502,AS16831,JP,host-115-88-55-159.attacker.example,10.10.50.41,445,SMB,126,30870,1100,80,55854687,1856842460,38504,,,,,,,,,,,,,,write_file,,,,,,,SMB lateral action: write_file,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SMB_LATERAL,smb_lateral,ATTK-000492,attack,49,63.596824,138.082198,"{""os"": ""iOS"", ""browser"": ""Firefox"", ""version"": ""80.0""}",sqlmap,www-data,host-10-10-50-41.honeypot.local,732d6d758ed5
2025-09-27T01:18:31.447,5423d7f6f0d3,10.0.149.145,,55099,,,,10.10.50.14,443,HTTP,31,30039,97,82,3178818862,3889739730,60178,,,,,,,POST,/images,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-577445,benign,7,,,"{""os"": ""macOS"", ""browser"": ""Firefox"", ""version"": ""1.0""}",ssh,service,host-10-10-50-14.honeypot.local,da91a16ea480
2025-09-27T01:20:48.090,b490df5ded38,10.0.16.115,,27694,,,,10.10.50.16,3306,HTTP,18,21960,469,38,3292728697,3751277905,33770,,,,,,,,/login,"{""User-Agent"": ""Mozilla/5.0 (Macintosh)"", ""Accept"": ""text/html""}",,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-105690,benign,2,,,"{""os"": ""macOS"", ""browser"": ""Safari"", ""version"": ""63.0""}",chrome,www-data,host-10-10-50-16.honeypot.local,f1c4869e063a
2025-09-27T01:26:31.504,89804be54990,10.0.82.110,,44309,,,,10.10.50.27,123,ICMP,11,8195,93,101,1684116331,2611268955,8482,PA,,,,,,GET,/login,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",500,sqlmap/1.6,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-661851,benign,3,,,"{""os"": ""macOS"", ""browser"": ""Chrome"", ""version"": ""18.0""}",ssh,service,host-10-10-50-27.honeypot.local,9ca0798d69fd
2025-09-27T01:26:34.786,784ab5451cef,10.0.113.209,,11149,,,,10.10.50.42,8080,HTTP,74,42476,781,106,2175569370,2889966337,34987,PA,,,,,,POST,/login,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",404,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-484529,benign,6,,,"{""os"": ""Windows"", ""browser"": ""Chrome"", ""version"": ""5.0""}",ssh,www-data,host-10-10-50-42.honeypot.local,86de7af2b4d2
2025-09-27T01:28:47.953,fcfda2e5148a,192.168.95.38,,24318,,,,10.10.50.54,443,UDP,67,16549,142,111,2788659921,1019384720,23054,PA,,,,,,GET,/login,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",,WinHTTP/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-146692,benign,1,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""10.0""}",chrome,www-data,host-10-10-50-54.honeypot.local,98fe0a241327
2025-09-27T01:29:05.181,717b8f1d8bad,142.127.81.170,,18492,AS43604,GB,host-142-127-81-170.attacker.example,10.10.50.27,22,SSH,166,70052,2760,75,4252173350,202002176,58438,S,,,,,,,,,,,,,,ubuntu,success,,,,,ssh auth attempts,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SSH_BRUTE,ssh_bruteforce,ATTK-000484,attack,57,32.973229,-116.472406,"{""os"": ""iOS"", ""browser"": ""None"", ""version"": ""78.0""}",wget,service,host-10-10-50-27.honeypot.local,2370f9518b03
2025-09-27T01:32:13.277,b6378202c3aa,172.16.22.155,,49369,,,,10.10.50.15,80,HTTP,117,133380,366,58,2141078438,877489123,4411,,,,,,,,/status,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",404,Mozilla/5.0 (Macintosh),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-478996,benign,1,,,"{""os"": ""macOS"", ""browser"": ""Safari"", ""version"": ""45.0""}",wget,user,host-10-10-50-15.honeypot.local,ce8f03bac648
2025-09-27T01:33:22.488,2fc561bec9f6,172.16.130.107,,43179,,,,10.10.50.15,123,ICMP,24,35496,276,59,3442924272,2074418702,34869,,,,,,,POST,/login,"{""User-Agent"": ""WinHTTP/1.0"", ""Accept"": ""text/html""}",500,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-454103,benign,10,,,"{""os"": ""macOS"", ""browser"": ""Chrome"", ""version"": ""10.0""}",ssh,www-data,host-10-10-50-15.honeypot.local,ce34b8120bf8
2025-09-27T01:36:59.941,04d444d6de3a,172.16.81.242,,18459,,,,10.10.50.31,25,TCP,17,5848,7,109,3384433540,55583515,65317,PA,,,,,,,/,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",500,curl/7.68.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-935366,benign,7,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""15.0""}",wget,www-data,host-10-10-50-31.honeypot.local,586ea71c025c
